1.920106053352355957e+00
3.559894323348999023e+00
1.174274921417236328e+00
2.779436588287353516e+00
2.228468894958496094e+00
1.134029746055603027e+00
2.979972839355468750e+00
2.573171854019165039e+00
2.704065322875976562e+00
2.420042276382446289e+00
1.818689942359924316e+00
3.933094263076782227e+00
1.993255972862243652e+00
2.534587860107421875e+00
1.464528560638427734e+00
3.153991699218750000e+00
2.226804256439208984e+00
2.234125137329101562e+00
3.517822980880737305e+00
2.434767723083496094e+00
2.483715772628784180e+00
2.421311616897583008e+00
3.876024723052978516e+00
2.361571073532104492e+00
3.099091768264770508e+00
3.821310281753540039e+00
2.330042123794555664e+00
2.214614152908325195e+00
2.803980588912963867e+00
1.601881980895996094e+00
2.136531114578247070e+00
1.297591328620910645e+00
2.524286985397338867e+00
3.818810939788818359e+00
2.019838094711303711e+00
2.976052045822143555e+00
3.507274389266967773e+00
1.164523005485534668e+00
2.750980138778686523e+00
1.255215406417846680e+00
1.423808097839355469e+00
2.634146928787231445e+00
2.326690196990966797e+00
3.041658639907836914e+00
2.245144844055175781e+00
2.895347833633422852e+00
1.966631174087524414e+00
3.263364076614379883e+00
3.031472206115722656e+00
2.569601297378540039e+00
2.190608263015747070e+00
2.583413124084472656e+00
3.225182294845581055e+00
3.040070533752441406e+00
4.348094463348388672e+00
2.156176567077636719e+00
2.103281021118164062e+00
1.315547466278076172e+00
2.156167268753051758e+00
2.624357700347900391e+00
2.091376304626464844e+00
3.804954051971435547e+00
2.608476877212524414e+00
2.652457475662231445e+00
3.088017463684082031e+00
2.389245748519897461e+00
4.352760314941406250e+00
2.746911764144897461e+00
2.614864587783813477e+00
1.885433912277221680e+00
2.019090175628662109e+00
2.351258516311645508e+00
4.110171318054199219e+00
1.986966490745544434e+00
9.160131216049194336e-01
2.985199451446533203e+00
2.086594104766845703e+00
3.236716032028198242e+00
2.882705926895141602e+00
2.632641792297363281e+00
2.217678070068359375e+00
3.402593851089477539e+00
2.568918466567993164e+00
2.172045469284057617e+00
4.397961139678955078e+00
2.993721485137939453e+00
2.112296342849731445e+00
3.983304023742675781e+00
3.216521024703979492e+00
1.505840420722961426e+00
2.353065252304077148e+00
2.618161916732788086e+00
3.122834920883178711e+00
2.906501293182373047e+00
2.143418312072753906e+00
3.679369449615478516e+00
2.090800046920776367e+00
3.293036222457885742e+00
3.278150320053100586e+00
2.232222557067871094e+00
3.905655145645141602e+00
2.566477775573730469e+00
3.000723123550415039e+00
2.393465757369995117e+00
2.603358745574951172e+00
2.240205764770507812e+00
3.594474792480468750e+00
1.487217426300048828e+00
2.566805839538574219e+00
3.653102636337280273e+00
2.937491178512573242e+00
1.597576737403869629e+00
1.860224723815917969e+00
2.207974910736083984e+00
2.518459320068359375e+00
2.410408735275268555e+00
2.529800653457641602e+00
2.846889495849609375e+00
2.328078508377075195e+00
3.262940168380737305e+00
3.018752574920654297e+00
2.214412689208984375e+00
1.635775685310363770e+00
3.688208580017089844e+00
2.076402664184570312e+00
2.814813375473022461e+00
2.817203998565673828e+00
2.236786842346191406e+00
3.027210950851440430e+00
2.319623231887817383e+00
